book_id,title,author,isbn,genre,difficulty_band,reading_level,publication_year,page_count,average_rating
OL78009W,The Pathfinder,James Fenimore Cooper,,"[""romance"", ""historical_fiction""]",early_elementary,4.5,1900,150,4.0
OL74504W,White Fang,Jack London,,"[""nature"", ""adventure"", ""romance"", ""historical_fiction""]",early_elementary,4.5,1900,150,4.0
OL24166W,Kidnapped,Robert Louis Stevenson,,"[""mystery"", ""adventure"", ""historical_fiction""]",middle_school,7.0,1900,150,4.0
OL76598W,Mr. Standfast,John Buchan,,"[""adventure"", ""historical_fiction""]",late_elementary,6.0,1900,150,4.0
OL4885721W,A strange disappearance,Anna Katharine Green,,"[""mystery""]",late_elementary,6.0,1900,150,4.0
OL2681032W,The Evil Shepherd,Edward Phillips Oppenheim,,"[""mystery""]",late_elementary,6.0,1900,150,4.0
OL2021957W,Otto of the Silver Hand,Howard Pyle,,"[""adventure"", ""historical_fiction""]",early_elementary,4.5,1900,150,4.0
OL1099513W,Voyage au Centre de la Terre,Jules Verne,,"[""fantasy"", ""science_fiction"", ""adventure"", ""science"", ""art""]",early_elementary,4.5,1900,150,4.0
OL276386W,The Turn of the Screw,Henry James,,"[""fantasy"", ""adventure"", ""horror"", ""art"", ""romance"", ""historical_fiction""]",early_elementary,4.5,1900,150,4.0
OL3388961W,The Great God Pan,Arthur Machen,,"[""fantasy"", ""art"", ""horror""]",late_elementary,6.0,1900,150,4.0
OL2771987W,Herland,Charlotte Perkins Gilman,,"[""fantasy"", ""adventure"", ""horror"", ""humor""]",late_elementary,6.0,1900,150,4.0
OL2895536W,Carmilla,Joseph Sheridan Le Fanu,,"[""fantasy"", ""mystery"", ""horror""]",late_elementary,6.0,1900,150,4.0
OL3388994W,The White People,Arthur Machen,,"[""horror""]",late_elementary,6.0,1900,150,4.0
OL262586W,Tales of Terror and Mystery,Arthur Conan Doyle,,"[""horror"", ""mystery""]",late_elementary,6.0,1900,150,4.0
OL81626W,Carrie,Stephen King,,"[""science_fiction"", ""horror"", ""science""]",middle_school,7.0,1900,150,4.0
OL2288676W,Brood of the Witch-Queen,Sax Rohmer,,"[""fantasy"", ""horror"", ""historical_fiction""]",late_elementary,6.0,1900,150,4.0
OL2700643W,The Damned,Algernon Blackwood,,"[""horror""]",late_elementary,6.0,1900,150,4.0
OL81634W,Misery,Stephen King,,"[""science_fiction"", ""horror"", ""science""]",late_elementary,6.0,1900,150,4.0
OL81633W,The Shining,Stephen King,,"[""horror"", ""historical_fiction""]",late_elementary,6.0,1900,150,4.0
OL81613W,It,Stephen King,,"[""horror"", ""science""]",late_elementary,6.0,1900,150,4.0
OL81628W,The Gunslinger,Stephen King,,"[""fantasy"", ""science_fiction"", ""adventure"", ""science"", ""horror""]",late_elementary,6.0,1900,150,4.0
OL81629W,The Green Mile,Stephen King,,"[""horror"", ""mystery""]",late_elementary,6.0,1900,150,4.0
OL81631W,Pet Sematary,Stephen King,,"[""horror"", ""nature"", ""art""]",early_elementary,4.5,1900,150,4.0
OL2319934W,The Coral Island,Robert Michael Ballantyne,,"[""nature"", ""adventure"", ""historical_fiction""]",early_elementary,4.5,1900,150,4.0
OL10263W,Le petit prince,Antoine de Saint-Exupéry,,"[""fantasy"", ""adventure"", ""romance""]",early_elementary,4.5,1900,150,4.0
OL54147W,"Tom Sawyer, Detective",Mark Twain,,"[""humor"", ""mystery"", ""adventure"", ""biography""]",early_elementary,4.5,1900,150,4.0
OL82537W,Harry Potter and the Chamber of Secrets,J. K. Rowling,,"[""fantasy"", ""art"", ""adventure"", ""humor""]",early_elementary,4.5,1900,150,4.0
OL27455W,The Return of the King,J.R.R. Tolkien,,"[""fantasy"", ""art"", ""adventure""]",early_elementary,4.5,1900,150,4.0
OL82536W,Harry Potter and the Prisoner of Azkaban,J. K. Rowling,,"[""fantasy"", ""science_fiction"", ""adventure"", ""science"", ""art""]",early_elementary,4.5,1900,150,4.0
OL455327W,Lord of the Flies,William Golding,,"[""adventure"", ""romance"", ""historical_fiction""]",early_elementary,4.5,1900,150,4.0
OL45885W,The BFG,Roald Dahl,,"[""fantasy"", ""adventure"", ""humor""]",early_elementary,4.0,1900,150,4.0
OL17453W,She,H. Rider Haggard,,"[""fantasy"", ""science_fiction"", ""adventure"", ""science"", ""historical_fiction""]",late_elementary,6.0,1900,150,4.0
OL2455093W,Lost Horizon,James Hilton,,"[""fantasy"", ""adventure""]",late_elementary,6.0,1900,150,4.0
OL63985W,The Legend of Sleepy Hollow,Washington Irving,,"[""fantasy"", ""horror"", ""historical_fiction""]",early_elementary,4.5,1900,150,4.0
OL14868783W,The Cricket on the Hearth,Charles Dickens,,"[""art"", ""romance"", ""historical_fiction""]",early_elementary,4.5,1900,150,4.0
OL99529W,The Book of Dragons,Edith Nesbit,,"[""fantasy""]",early_elementary,4.5,1900,150,4.0
OL7180368W,Decamerone,Giovanni Boccaccio,,"[""humor"", ""art"", ""historical_fiction""]",early_elementary,4.5,1900,150,4.0
OL2775807W,Pollyanna,Eleanor Hodgman Porter,,"[""adventure"", ""historical_fiction""]",early_elementary,4.5,1900,150,4.0
OL262463W,Memoirs of Sherlock Holmes [11 stories],Arthur Conan Doyle,,"[""biography"", ""mystery"", ""adventure""]",early_elementary,4.5,1900,150,4.0
OL262341W,Baum's American Fairy Tales,L. Frank Baum,,"[""fantasy""]",early_elementary,4.5,1900,150,4.0
OL76483W,The Wisdom of Father Brown,Gilbert Keith Chesterton,,"[""mystery""]",late_elementary,6.0,1900,150,4.0
OL30056W,Flower Fables,Louisa May Alcott,,"[""fiction""]",early_elementary,4.5,1900,150,4.0
